id_client,region,sexe,age,revenu_estime_gnf,anciennete_mois,type_abonnement,forfait_international,messagerie_vocale,recharge_mensuelle_moy_gnf,moyen_paiement,minutes_jour,minutes_nuit,donnees_mo,nombre_sms,appels_service_client,pannes_signalees_30j,retard_paiement_jours,minutes_internationales,retour_client,resiliation
GN-101814,Conakry,M,37,2267017,20,Postpayé,Non,Non,314800.0,Espèces,71.77,34.8,148.6,31,2,0,11,2.1,"Prix raisonnable, réseau stable à Kipé et Nongo.",1
GN-101815,Mamou,F,27,598735,6,Prépayé,Non,Non,183200.0,Orange Money,49.47,33.18,446.3,40,1,0,0,3.1,"Rien à signaler, qualité au rendez-vous, merci l’équipe.",0
GN-101816,Labé,M,30,1446425,15,Prépayé,Non,Non,449300.0,Orange Money,48.61,50.89,1576.1,33,4,1,1,9.6,"Support réactif, j’ai eu de l’aide rapidement, merci.",0
GN-101817,Labé,M,42,1602960,20,Postpayé,Non,Non,551500.0,Orange Money,98.78,41.92,763.4,33,2,1,9,2.0,"Réseau correct à Conakry, la 4G marche bien, rien à dire.",0
GN-101818,Kankan,F,37,1703269,18,Postpayé,Non,Non,270000.0,Orange Money,79.3,35.14,1679.2,29,1,0,10,13.6,"Rien à signaler, qualité au rendez-vous, merci l’équipe.",0
GN-101819,Conakry,F,25,2003294,13,Postpayé,Non,Oui,272600.0,Orange Money,104.6,62.27,281.1,47,0,0,7,0.6,"Rien à signaler, qualité au rendez-vous, merci l’équipe.",1
GN-101820,Faranah,M,25,1388633,12,Postpayé,Non,Non,268000.0,Orange Money,82.94,21.23,832.7,27,3,1,6,1.5,"Rien à signaler, qualité au rendez-vous, merci l’équipe.",1
GN-101821,Conakry,M,19,2289847,16,Prépayé,Oui,Oui,138600.0,Orange Money,105.49,77.53,620.2,38,1,3,0,2.0,"Service client joignable, délai un peu long parfois.",0
GN-101822,N’Zérékoré,F,42,1268670,12,Postpayé,Oui,Non,383800.0,Carte bancaire,38.1,7.25,720.7,45,0,3,1,4.4,"Service client joignable, délai un peu long parfois.",0
GN-101823,Conakry,M,58,1733937,19,Prépayé,Non,Oui,156500.0,Autre wallet,58.16,51.49,286.4,36,3,1,0,0.7,"Bon service, forfait data intéressant, je suis satisfait.",1
GN-101824,N’Zérékoré,M,25,851537,12,Postpayé,Non,Oui,115100.0,Autre wallet,63.43,48.44,1231.0,28,1,0,2,3.6,"Ça passe bien pour mes besoins, appels clairs et internet ok.",1
GN-101825,Conakry,F,39,1467397,13,Prépayé,Oui,Non,55200.0,Orange Money,28.53,16.0,555.1,40,1,1,3,4.6,"Le réseau varie selon les quartiers, mais on s’en sort.",1
GN-101826,Conakry,F,32,1118309,10,Prépayé,Non,Non,133900.0,Orange Money,36.6,34.76,798.8,34,2,3,0,17.5,"Ça passe bien pour mes besoins, appels clairs et internet ok.",0
GN-101827,Boké,M,38,1372436,42,Prépayé,Non,Non,148700.0,Orange Money,64.1,67.98,582.5,37,2,1,0,6.8,"Réseau correct à Conakry, la 4G marche bien, rien à dire.",0
GN-101828,Conakry,M,26,1083167,5,Prépayé,Non,Non,159100.0,Espèces,48.97,120.53,534.9,39,3,0,0,1.3,"Réseau correct à Conakry, la 4G marche bien, rien à dire.",0
GN-101829,Mamou,M,37,873981,64,Prépayé,Oui,Non,110600.0,Orange Money,67.01,47.93,685.4,28,3,0,2,17.9,"Support réactif, j’ai eu de l’aide rapidement, merci.",0
GN-101830,Conakry,F,38,1325200,4,Postpayé,Oui,Non,411000.0,Orange Money,63.96,43.27,278.9,43,2,0,9,13.0,"Bon service, forfait data intéressant, je suis satisfait.",0
GN-101831,Boké,F,29,1870117,9,Prépayé,Non,Non,136600.0,Orange Money,90.12,6.95,1126.9,30,0,1,9,9.5,"Bon service, forfait data intéressant, je suis satisfait.",0
GN-101832,Kankan,M,16,1033172,8,Prépayé,Non,Non,19700.0,Orange Money,77.15,21.92,352.5,45,3,1,0,22.6,"Prix raisonnable, réseau stable à Kipé et Nongo.",0
GN-101833,Kankan,M,37,300000,43,Postpayé,Non,Non,431600.0,Orange Money,61.43,64.38,3879.0,24,6,1,0,3.4,"Bon service, forfait data intéressant, je suis satisfait.",0
GN-101834,Labé,M,33,1158831,31,Postpayé,Non,Non,268900.0,Espèces,56.0,11.45,612.0,38,1,0,0,12.1,"Ça passe bien pour mes besoins, appels clairs et internet ok.",0
GN-101835,N’Zérékoré,F,33,1613080,4,Postpayé,Oui,Non,125800.0,Orange Money,35.03,78.84,963.6,39,1,2,9,2.5,"Bon service, forfait data intéressant, je suis satisfait.",0
GN-101836,Conakry,M,45,2146668,41,Postpayé,Non,Oui,248000.0,Orange Money,72.88,72.64,558.1,34,1,3,6,0.6,Parfois ça coupe un peu mais globalement ça va.,0
GN-101837,N’Zérékoré,F,30,862252,14,Postpayé,Oui,Oui,431900.0,Carte bancaire,48.12,117.54,1262.7,34,1,0,11,1.5,"Réseau correct à Conakry, la 4G marche bien, rien à dire.",1
GN-101838,Kankan,M,38,748536,23,Prépayé,Non,Non,224000.0,Orange Money,49.72,64.67,674.5,47,1,1,5,2.8,"Prix raisonnable, réseau stable à Kipé et Nongo.",0
GN-101839,Boké,M,36,1963901,46,Prépayé,Non,Oui,729300.0,Orange Money,72.83,12.22,360.5,30,2,1,5,10.8,"Rien à signaler, qualité au rendez-vous, merci l’équipe.",0
GN-101840,Kindia,F,40,1246284,22,Prépayé,Non,Non,139600.0,Orange Money,59.25,14.72,403.7,39,4,0,0,17.8,"Support réactif, j’ai eu de l’aide rapidement, merci.",0
GN-101841,Labé,F,33,2030821,41,Prépayé,Non,Non,148100.0,Autre wallet,33.12,60.32,425.0,31,2,0,10,7.0,"Réseau correct à Conakry, la 4G marche bien, rien à dire.",0
GN-101842,Boké,M,43,1044878,3,Prépayé,Non,Oui,166000.0,Autre wallet,0.0,65.04,225.1,38,2,0,0,5.8,"Prix raisonnable, réseau stable à Kipé et Nongo.",0
GN-101843,Boké,F,39,1678879,10,Prépayé,Non,Non,141600.0,Orange Money,44.67,68.73,1027.8,41,3,2,7,17.6,"Bon service, forfait data intéressant, je suis satisfait.",0
GN-101844,Conakry,M,41,1601351,6,Postpayé,Non,Non,384400.0,Orange Money,26.52,12.73,819.4,33,0,0,15,9.4,"Bon service, forfait data intéressant, je suis satisfait.",0
GN-101845,Boké,M,30,398524,29,Postpayé,Non,Oui,338500.0,Carte bancaire,82.27,67.71,562.2,27,3,0,10,1.3,"Rien à signaler, qualité au rendez-vous, merci l’équipe.",0
GN-101846,Conakry,M,26,2847543,22,Prépayé,Non,Non,69000.0,Orange Money,95.83,84.91,119.5,37,1,0,3,2.3,"Le réseau varie selon les quartiers, mais on s’en sort.",1
GN-101847,Conakry,M,43,2801290,11,Postpayé,Non,Non,307800.0,Carte bancaire,34.53,65.0,541.3,38,4,0,5,2.0,"Ça passe bien pour mes besoins, appels clairs et internet ok.",0
GN-101848,N’Zérékoré,F,33,627028,25,Postpayé,Non,Oui,530000.0,Orange Money,43.36,44.53,1154.9,32,1,0,2,1.2,"Bon service, forfait data intéressant, je suis satisfait.",0
GN-101849,Labé,F,28,1171868,13,Postpayé,Non,Non,491000.0,Carte bancaire,118.67,8.81,618.0,43,1,0,2,4.4,"Rien à signaler, qualité au rendez-vous, merci l’équipe.",0
GN-101850,Conakry,F,28,2228595,12,Prépayé,Non,Oui,375500.0,Orange Money,0.0,33.13,1027.4,35,0,0,0,1.5,"Bon service, forfait data intéressant, je suis satisfait.",0
GN-101851,Kankan,F,32,903574,11,Prépayé,Non,Non,236800.0,Orange Money,103.34,48.83,1051.0,40,2,2,1,4.2,"Support réactif, j’ai eu de l’aide rapidement, merci.",0
GN-101852,Conakry,M,30,1396346,15,Prépayé,Non,Non,163900.0,Carte bancaire,13.68,50.49,165.2,32,1,1,1,1.3,"Réseau correct à Conakry, la 4G marche bien, rien à dire.",0
GN-101853,Conakry,F,36,539008,33,Prépayé,Non,Oui,93400.0,Autre wallet,56.77,50.53,748.3,25,0,0,5,1.5,"Rien à signaler, qualité au rendez-vous, merci l’équipe.",0
GN-101854,Kindia,F,25,1320351,11,Prépayé,Non,Non,205100.0,Orange Money,68.64,62.8,99.2,36,1,0,6,3.2,"Bon service, forfait data intéressant, je suis satisfait.",0
GN-101855,N’Zérékoré,F,33,1037976,18,Prépayé,Non,Non,235500.0,Orange Money,52.81,7.66,707.3,39,5,1,0,0.9,Parfois ça coupe un peu mais globalement ça va.,1
GN-101856,Conakry,F,39,809330,138,Prépayé,Non,Oui,142500.0,Orange Money,59.39,28.81,233.0,41,0,0,0,8.7,"Prix raisonnable, réseau stable à Kipé et Nongo.",0
GN-101857,Conakry,M,27,1490350,5,Prépayé,Non,Non,80600.0,Orange Money,31.56,24.2,583.8,36,2,2,0,2.0,"Bon service, forfait data intéressant, je suis satisfait.",0
GN-101858,Faranah,F,33,811681,31,Prépayé,Non,Non,85900.0,Carte bancaire,37.11,43.74,234.5,28,1,3,2,4.5,"Internet lent certains soirs à Matoto, sinon ok.",0
GN-101859,N’Zérékoré,F,32,1202142,14,Prépayé,Oui,Non,62900.0,Orange Money,45.53,68.41,1112.2,31,0,0,0,14.0,"Ça passe bien pour mes besoins, appels clairs et internet ok.",0
GN-101860,Boké,M,45,1351130,13,Prépayé,Non,Non,116400.0,Orange Money,21.05,46.25,289.0,36,3,0,3,2.4,"Support réactif, j’ai eu de l’aide rapidement, merci.",0
GN-101861,Conakry,M,27,1210331,3,Prépayé,Non,Non,156600.0,Orange Money,65.86,41.18,1356.8,29,1,0,0,7.7,"Ça passe bien pour mes besoins, appels clairs et internet ok.",0
GN-101862,Conakry,M,31,2647579,15,Prépayé,Non,Non,26000.0,Orange Money,29.9,30.41,1634.4,28,3,2,2,1.1,"Ça passe bien pour mes besoins, appels clairs et internet ok.",1
GN-101863,Conakry,M,37,1238119,26,Postpayé,Non,Non,312500.0,Orange Money,38.19,0.0,699.6,40,2,0,3,1.4,"Réseau correct à Conakry, la 4G marche bien, rien à dire.",0
GN-101864,Kankan,M,44,1180114,8,Postpayé,Non,Non,252100.0,Orange Money,84.22,36.63,2634.4,34,4,1,7,5.2,"Réseau correct à Conakry, la 4G marche bien, rien à dire.",0
GN-101865,Labé,F,31,1433655,11,Postpayé,Non,Non,363500.0,Orange Money,137.93,70.36,816.6,28,2,2,0,11.6,"Support réactif, j’ai eu de l’aide rapidement, merci.",0
GN-101866,N’Zérékoré,M,50,716826,16,Prépayé,Non,Non,263400.0,Espèces,76.28,47.18,1384.1,28,1,0,3,1.7,"Support réactif, j’ai eu de l’aide rapidement, merci.",0
GN-101867,Boké,M,24,992059,11,Prépayé,Oui,Non,152200.0,Orange Money,77.08,28.38,374.0,32,1,2,5,3.0,"Rien à signaler, qualité au rendez-vous, merci l’équipe.",0
GN-101868,Conakry,F,41,2105684,29,Postpayé,Oui,Non,474900.0,Orange Money,112.22,98.91,935.4,48,1,0,3,6.8,"Ça passe bien pour mes besoins, appels clairs et internet ok.",0
GN-101869,Conakry,F,35,596636,13,Prépayé,Oui,Oui,15600.0,Espèces,71.3,37.11,690.7,32,0,0,4,1.3,"Service moyen, je recharge quand il faut, ça fait l’affaire.",1
GN-101870,Kankan,F,34,927389,17,Prépayé,Non,Oui,207300.0,Orange Money,67.15,36.21,2396.4,40,4,0,3,7.2,"Support réactif, j’ai eu de l’aide rapidement, merci.",1
GN-101871,Kindia,F,17,823715,25,Prépayé,Non,Non,229300.0,Orange Money,39.26,0.0,805.6,24,1,3,1,7.2,"Prix raisonnable, réseau stable à Kipé et Nongo.",0
GN-101872,Conakry,M,44,1787567,88,Prépayé,Non,Oui,409800.0,Autre wallet,64.31,56.79,629.5,31,0,2,7,9.6,"Prix raisonnable, réseau stable à Kipé et Nongo.",1
GN-101873,Conakry,F,31,2511897,102,Prépayé,Non,Non,32900.0,Orange Money,37.14,44.2,683.5,36,0,1,5,31.2,"Service moyen, je recharge quand il faut, ça fait l’affaire.",1
GN-101874,Kindia,F,33,1493928,6,Prépayé,Non,Non,42600.0,Carte bancaire,31.9,39.25,361.8,45,4,0,4,10.1,"Service client joignable, délai un peu long parfois.",1
GN-101875,Kindia,M,30,581970,8,Prépayé,Non,Non,73900.0,Orange Money,32.68,27.81,498.1,37,1,1,0,9.5,"Prix raisonnable, réseau stable à Kipé et Nongo.",0
GN-101876,Kindia,F,16,914081,7,Prépayé,Non,Non,255200.0,Orange Money,0.0,53.48,1641.0,33,2,1,7,1.5,"Rien à signaler, qualité au rendez-vous, merci l’équipe.",0
GN-101877,Mamou,M,32,1185297,40,Prépayé,Non,Oui,111500.0,Orange Money,69.21,40.23,315.5,44,0,0,1,4.4,"Ça passe bien pour mes besoins, appels clairs et internet ok.",0
GN-101878,Kindia,M,29,1159785,5,Prépayé,Non,Non,74300.0,Carte bancaire,22.35,19.0,469.0,35,1,0,5,2.8,"Prix raisonnable, réseau stable à Kipé et Nongo.",0
GN-101879,Faranah,M,26,1313954,39,Prépayé,Non,Non,69300.0,Orange Money,45.39,73.09,652.9,44,2,0,2,2.8,Parfois ça coupe un peu mais globalement ça va.,0
GN-101880,Conakry,M,19,1579613,6,Prépayé,Oui,Non,59700.0,Orange Money,84.13,11.41,1493.9,35,2,0,0,0.3,"Bon service, forfait data intéressant, je suis satisfait.",0
GN-101881,Conakry,M,55,1437245,8,Prépayé,Oui,Non,320400.0,Carte bancaire,98.05,15.95,1569.9,38,3,1,6,0.8,"Support réactif, j’ai eu de l’aide rapidement, merci.",0
GN-101882,Conakry,M,37,2402436,5,Prépayé,Non,Non,198700.0,Espèces,25.17,6.13,424.5,40,0,0,2,4.3,"Bon service, forfait data intéressant, je suis satisfait.",0
GN-101883,Conakry,M,17,2462361,47,Prépayé,Non,Non,167700.0,Orange Money,65.88,65.48,922.4,39,1,3,0,0.2,"Support réactif, j’ai eu de l’aide rapidement, merci.",0
GN-101884,Mamou,F,21,1594687,73,Prépayé,Oui,Oui,100600.0,Autre wallet,80.7,33.48,1679.7,42,4,1,8,8.2,"Bon service, forfait data intéressant, je suis satisfait.",0
GN-101885,Kankan,M,43,1470238,15,Prépayé,Non,Non,319000.0,Orange Money,25.88,47.99,1358.3,26,3,2,0,0.7,"Bon service, forfait data intéressant, je suis satisfait.",0
GN-101886,Faranah,F,38,1021573,9,Postpayé,Non,Non,231100.0,Carte bancaire,91.68,10.7,626.2,32,0,2,3,1.1,"Le réseau varie selon les quartiers, mais on s’en sort.",1
GN-101887,N’Zérékoré,F,38,1285590,5,Postpayé,Oui,Oui,652700.0,Orange Money,82.77,60.02,366.5,41,3,0,6,3.6,"Bon service, forfait data intéressant, je suis satisfait.",0
GN-101888,Labé,F,47,2072645,45,Postpayé,Non,Oui,370700.0,Espèces,46.18,37.29,816.7,39,5,1,5,1.0,"Bon service, forfait data intéressant, je suis satisfait.",0
GN-101889,N’Zérékoré,F,35,1200713,23,Prépayé,Non,Oui,90700.0,Orange Money,72.47,21.73,858.4,35,2,1,0,2.3,"Support réactif, j’ai eu de l’aide rapidement, merci.",0
GN-101890,Conakry,F,23,1665183,3,Postpayé,Non,Non,192000.0,Orange Money,86.7,58.83,307.1,23,2,0,5,9.5,"Prix raisonnable, réseau stable à Kipé et Nongo.",0
GN-101891,Kankan,M,42,1005657,73,Prépayé,Oui,Non,252000.0,Orange Money,117.26,20.64,682.7,36,1,1,5,6.2,"Ça passe bien pour mes besoins, appels clairs et internet ok.",0
GN-101892,Conakry,F,42,2134269,12,Prépayé,Non,Oui,41600.0,Autre wallet,134.52,42.43,385.8,38,0,2,0,6.9,"Rien à signaler, qualité au rendez-vous, merci l’équipe.",0
GN-101893,Conakry,M,33,1253699,22,Prépayé,Oui,Non,285500.0,Autre wallet,65.17,49.52,1349.5,29,1,0,5,3.7,"Réseau correct à Conakry, la 4G marche bien, rien à dire.",0
GN-101894,Conakry,M,46,2656102,55,Postpayé,Non,Non,313600.0,Autre wallet,79.56,34.77,233.2,31,1,0,3,10.7,"Rien à signaler, qualité au rendez-vous, merci l’équipe.",0
GN-101895,Conakry,F,24,1604756,40,Postpayé,Oui,Oui,434900.0,Orange Money,84.57,51.69,946.6,41,1,1,11,2.8,"Ça passe bien pour mes besoins, appels clairs et internet ok.",1
GN-101896,Conakry,F,36,2371460,15,Prépayé,Non,Non,203800.0,Orange Money,115.9,58.95,607.6,34,2,2,0,2.6,"Support réactif, j’ai eu de l’aide rapidement, merci.",0
GN-101897,N’Zérékoré,M,19,1147450,27,Postpayé,Oui,Oui,388800.0,Carte bancaire,81.07,61.51,1264.7,36,0,1,0,2.1,"Réseau correct à Conakry, la 4G marche bien, rien à dire.",0
GN-101898,Kankan,M,23,743461,21,Prépayé,Non,Non,66700.0,Orange Money,33.35,18.9,684.2,33,1,1,0,0.8,"Service moyen, je recharge quand il faut, ça fait l’affaire.",0
GN-101899,Faranah,M,26,1128516,17,Prépayé,Non,Oui,123000.0,Carte bancaire,2.92,49.21,962.3,32,4,0,0,0.8,"Prix raisonnable, réseau stable à Kipé et Nongo.",0
GN-101900,Conakry,F,34,1511910,14,Prépayé,Non,Non,297100.0,Orange Money,186.08,39.77,1115.3,30,2,0,7,1.7,"Réseau correct à Conakry, la 4G marche bien, rien à dire.",0
GN-101901,Mamou,M,27,1699191,57,Postpayé,Oui,Non,422900.0,Autre wallet,61.42,11.44,723.7,34,4,0,3,0.0,Parfois ça coupe un peu mais globalement ça va.,0
GN-101902,Conakry,M,26,1742559,54,Prépayé,Non,Non,44500.0,Orange Money,17.0,46.66,252.8,42,2,1,0,0.3,"Bon service, forfait data intéressant, je suis satisfait.",0
GN-101903,Boké,M,47,2126139,41,Prépayé,Non,Oui,150500.0,Orange Money,44.55,54.96,1019.8,36,1,1,2,3.1,"Rien à signaler, qualité au rendez-vous, merci l’équipe.",0
GN-101904,Mamou,M,24,350862,1,Prépayé,Non,Non,98100.0,Espèces,64.66,14.9,380.0,39,0,1,8,2.8,"Ça passe bien pour mes besoins, appels clairs et internet ok.",1
GN-101905,Conakry,M,38,1634020,68,Prépayé,Non,Non,202900.0,Orange Money,105.98,61.79,509.7,39,1,0,4,13.7,"Ça passe bien pour mes besoins, appels clairs et internet ok.",0
GN-101906,Faranah,M,32,300000,30,Prépayé,Non,Non,33900.0,Orange Money,61.2,56.26,760.5,38,2,1,5,8.2,"Service client joignable, délai un peu long parfois.",1
GN-101907,Labé,M,34,1788278,22,Prépayé,Non,Oui,39300.0,Orange Money,55.65,88.59,353.5,50,1,1,0,0.2,"Internet lent certains soirs à Matoto, sinon ok.",0
GN-101908,Conakry,M,34,1176853,14,Prépayé,Non,Non,41500.0,Autre wallet,82.7,38.43,314.2,34,1,0,7,3.7,"Service client joignable, délai un peu long parfois.",1
GN-101909,Faranah,F,38,643059,10,Prépayé,Non,Oui,39000.0,Orange Money,35.94,83.55,447.5,31,2,1,2,13.6,Parfois ça coupe un peu mais globalement ça va.,1
GN-101910,Conakry,F,17,699783,21,Prépayé,Non,Oui,149800.0,Orange Money,82.37,73.35,726.2,40,5,0,1,8.3,"Rien à signaler, qualité au rendez-vous, merci l’équipe.",1
GN-101911,Kankan,F,19,1445650,35,Prépayé,Non,Non,57100.0,Orange Money,147.07,43.88,539.2,34,3,0,0,1.2,"Le réseau varie selon les quartiers, mais on s’en sort.",0
GN-101912,Conakry,M,39,1943103,21,Prépayé,Non,Non,89300.0,Orange Money,143.18,21.4,404.8,39,0,0,1,4.1,"Support réactif, j’ai eu de l’aide rapidement, merci.",0
GN-101913,Conakry,F,50,2128123,84,Prépayé,Oui,Non,317700.0,Orange Money,0.0,97.27,955.1,43,4,0,1,2.8,"Support réactif, j’ai eu de l’aide rapidement, merci.",0
GN-101914,Kindia,M,36,1036443,29,Postpayé,Non,Non,411700.0,Carte bancaire,33.0,9.75,190.8,33,2,0,8,0.7,"Bon service, forfait data intéressant, je suis satisfait.",0
GN-101915,Kindia,M,42,1742805,10,Prépayé,Non,Oui,149600.0,Orange Money,114.91,63.94,710.3,44,2,2,0,9.0,"Bon service, forfait data intéressant, je suis satisfait.",0
GN-101916,Conakry,M,37,1652414,6,Prépayé,Non,Non,83500.0,Orange Money,60.23,15.72,533.6,35,2,0,0,12.9,"Support réactif, j’ai eu de l’aide rapidement, merci.",0
GN-101917,Conakry,F,47,1431195,33,Prépayé,Non,Oui,87700.0,Orange Money,24.73,24.64,1534.3,25,3,1,1,1.1,"Bon service, forfait data intéressant, je suis satisfait.",0
GN-101918,Boké,M,30,2504551,20,Prépayé,Non,Oui,143600.0,Autre wallet,13.6,0.0,1963.2,30,3,1,7,5.8,"Prix raisonnable, réseau stable à Kipé et Nongo.",1
GN-101919,Conakry,M,39,1101151,9,Prépayé,Non,Non,90000.0,Orange Money,29.92,53.25,771.6,34,8,1,5,6.3,"Internet lent certains soirs à Matoto, sinon ok.",0
GN-101920,Labé,F,43,300000,5,Prépayé,Non,Non,96600.0,Orange Money,69.11,55.85,3316.8,33,0,0,4,3.3,"Bon service, forfait data intéressant, je suis satisfait.",1
GN-101921,Boké,F,32,2541984,89,Prépayé,Non,Oui,50700.0,Orange Money,89.33,37.57,953.8,26,1,0,1,35.1,"Support réactif, j’ai eu de l’aide rapidement, merci.",0
GN-101922,Conakry,F,38,1647023,12,Prépayé,Non,Oui,130700.0,Autre wallet,46.65,52.02,418.0,34,2,0,0,1.4,"Ça passe bien pour mes besoins, appels clairs et internet ok.",0
GN-101923,Labé,F,36,1027857,47,Postpayé,Non,Non,188000.0,Orange Money,100.19,36.55,1986.2,30,1,0,7,1.7,"Bon service, forfait data intéressant, je suis satisfait.",0
GN-101924,Kankan,F,36,1716559,7,Postpayé,Non,Oui,407400.0,Autre wallet,22.37,1.6,530.6,31,1,1,2,3.3,"Prix raisonnable, réseau stable à Kipé et Nongo.",0
GN-101925,Conakry,M,46,2006586,45,Prépayé,Non,Non,47200.0,Orange Money,45.9,33.19,468.6,36,2,3,8,3.9,Parfois ça coupe un peu mais globalement ça va.,0
GN-101926,Kindia,M,30,1102066,8,Prépayé,Non,Non,168800.0,Orange Money,93.1,60.5,2790.8,35,2,2,5,4.7,"Rien à signaler, qualité au rendez-vous, merci l’équipe.",0
GN-101927,Conakry,F,33,2007952,47,Prépayé,Non,Oui,206300.0,Autre wallet,31.35,50.04,1309.1,36,2,3,1,16.7,"Ça passe bien pour mes besoins, appels clairs et internet ok.",0
GN-101928,Kankan,M,38,1466695,7,Prépayé,Non,Non,120400.0,Orange Money,0.0,29.66,560.0,46,0,0,8,7.5,"Prix raisonnable, réseau stable à Kipé et Nongo.",0
GN-101929,Boké,M,21,2310063,18,Postpayé,Oui,Non,531500.0,Orange Money,102.24,72.65,1155.7,36,1,1,12,7.2,"Prix raisonnable, réseau stable à Kipé et Nongo.",0
GN-101930,Conakry,M,18,796956,37,Postpayé,Non,Non,230900.0,Autre wallet,59.41,80.67,1202.9,35,1,0,11,2.9,"Rien à signaler, qualité au rendez-vous, merci l’équipe.",0
GN-101931,Kankan,F,16,1208149,6,Prépayé,Non,Oui,53900.0,Carte bancaire,71.34,70.37,397.4,30,4,1,0,3.1,"Internet lent certains soirs à Matoto, sinon ok.",1
GN-101932,Conakry,M,26,849869,62,Prépayé,Non,Non,105700.0,Orange Money,16.71,10.77,1296.5,37,2,0,7,5.6,"Ça passe bien pour mes besoins, appels clairs et internet ok.",0
GN-101933,Kindia,M,30,862778,16,Prépayé,Non,Non,192500.0,Orange Money,78.23,23.55,629.3,37,1,1,0,7.7,"Ça passe bien pour mes besoins, appels clairs et internet ok.",0
GN-101934,Conakry,F,29,2121961,22,Prépayé,Non,Non,168300.0,Orange Money,0.0,37.51,984.8,36,4,1,10,5.6,"Prix raisonnable, réseau stable à Kipé et Nongo.",1
GN-101935,Conakry,M,36,1926796,14,Prépayé,Oui,Non,257100.0,Orange Money,98.75,0.55,2918.6,40,2,0,1,1.8,"Ça passe bien pour mes besoins, appels clairs et internet ok.",0
GN-101936,Kankan,F,22,642934,3,Prépayé,Non,Non,129900.0,Orange Money,54.33,17.48,846.8,41,1,0,6,4.8,"Ça passe bien pour mes besoins, appels clairs et internet ok.",1
GN-101937,Labé,M,33,1256918,9,Prépayé,Non,Oui,214500.0,Orange Money,78.03,94.32,649.6,34,4,0,2,0.2,"Prix raisonnable, réseau stable à Kipé et Nongo.",1
GN-101938,Conakry,M,23,1130003,9,Prépayé,Oui,Non,155100.0,Orange Money,33.74,28.52,415.1,28,1,3,5,23.8,"Bon service, forfait data intéressant, je suis satisfait.",0
GN-101939,N’Zérékoré,M,35,404274,18,Prépayé,Non,Non,315400.0,Orange Money,38.01,43.77,390.2,35,3,1,0,10.0,"Ça passe bien pour mes besoins, appels clairs et internet ok.",0
GN-101940,Faranah,F,44,1353150,8,Prépayé,Non,Non,166400.0,Carte bancaire,0.0,47.53,1074.2,49,0,2,4,1.6,"Rien à signaler, qualité au rendez-vous, merci l’équipe.",0
GN-101941,Conakry,M,16,1985072,5,Postpayé,Non,Non,399500.0,Espèces,66.65,111.85,538.8,44,5,0,0,0.2,"Ça passe bien pour mes besoins, appels clairs et internet ok.",1
GN-101942,Conakry,M,25,1798422,35,Prépayé,Non,Non,262600.0,Carte bancaire,145.34,60.47,528.6,40,1,1,6,11.8,"Bon service, forfait data intéressant, je suis satisfait.",1
